interaction,user_id,date
apply_start_start,130,7/7/2024
event,48,5/15/2024
event,19,4/28/2024
job_view,195,9/12/2024
application,146,6/11/2024
page_view,71,4/19/2024
event,37,3/4/2024
apply_start_start,97,10/17/2024
application,88,6/26/2024
event,39,1/4/2025
apply_start_start,124,11/22/2024
career_fair,196,9/13/2024
application,97,6/17/2024
job_view,190,1/10/2024
page_view,125,5/17/2024
event,173,2/1/2025
application,163,1/28/2025
event,41,5/11/2024
event,79,2/3/2025
career_fair,175,1/28/2025
page_view,48,2/28/2025
page_view,176,3/12/2024
job_view,17,12/3/2024
apply_start_start,68,4/14/2024
career_fair,16,12/29/2024
job_view,34,2/23/2025
job_view,96,6/14/2024
application,22,2/8/2025
career_fair,164,5/18/2024
application,104,4/29/2024
job_view,62,2/23/2024
message_open,22,3/16/2024
job_view,200,3/10/2024
career_fair,20,10/19/2024
page_view,64,11/23/2024
application,81,6/2/2024
apply_start_start,45,10/9/2024
apply_start_start,66,10/3/2024
job_view,80,8/21/2024
career_fair,14,2/3/2024
page_view,164,11/12/2024
event,105,5/19/2024
job_view,167,9/1/2024
application,30,1/20/2025
job_view,192,1/22/2025
apply_start_start,169,8/2/2024
event,80,2/18/2024
job_view,75,1/24/2024
application,81,2/21/2024
apply_start_start,54,1/11/2024
event,85,10/10/2024
event,82,2/1/2025
application,117,3/28/2024
message_open,135,8/2/2024
page_view,35,3/28/2024
career_fair,176,3/16/2024
page_view,175,11/22/2024
page_view,88,2/2/2025
page_view,152,2/5/2025
application,110,3/10/2024
application,199,10/20/2024
event,119,2/13/2024
job_view,133,2/19/2025
event,105,7/30/2024
apply_start_start,25,2/12/2024
page_view,187,9/5/2024
event,93,10/22/2024
career_fair,142,7/8/2024
career_fair,191,8/21/2024
message_open,11,8/31/2024
application,117,6/5/2024
message_open,10,12/22/2024
application,31,6/11/2024
job_view,173,9/11/2024
application,12,8/10/2024
event,142,8/31/2024
event,186,10/24/2024
event,132,11/21/2024
career_fair,43,10/18/2024
page_view,141,6/14/2024
career_fair,30,3/8/2024
event,108,1/31/2024
apply_start_start,138,1/20/2025
message_open,1,5/4/2024
apply_start_start,55,1/1/2025
apply_start_start,91,1/25/2025
apply_start_start,166,2/27/2025
message_open,156,8/28/2024
apply_start_start,132,1/24/2025
application,12,2/15/2025
page_view,112,11/27/2024
message_open,169,3/1/2024
application,49,12/30/2024
page_view,10,2/8/2024
apply_start_start,183,11/30/2024
event,33,10/29/2024
apply_start_start,71,1/23/2024
career_fair,116,4/27/2024
event,37,10/26/2024
application,155,11/20/2024
message_open,96,5/14/2024
page_view,189,1/8/2024
job_view,44,9/15/2024
job_view,36,8/23/2024
application,36,7/12/2024
career_fair,159,12/28/2024
application,136,7/20/2024
event,6,11/19/2024
job_view,168,4/8/2024
application,116,7/26/2024
page_view,54,10/15/2024
apply_start_start,98,8/8/2024
apply_start_start,193,3/9/2024
event,59,2/28/2024
message_open,170,5/2/2024
message_open,125,5/17/2024
message_open,165,2/14/2025
page_view,191,8/6/2024
page_view,191,10/22/2024
page_view,161,5/5/2024
page_view,142,2/13/2025
career_fair,139,3/19/2024
application,166,12/5/2024
career_fair,199,3/2/2024
page_view,174,10/13/2024
page_view,171,1/14/2025
career_fair,46,4/27/2024
apply_start_start,124,4/27/2024
apply_start_start,21,1/28/2025
message_open,163,10/31/2024
page_view,74,10/4/2024
message_open,128,5/28/2024
message_open,67,4/24/2024
message_open,13,2/21/2025
career_fair,21,12/13/2024
message_open,62,11/18/2024
career_fair,29,3/5/2024
event,54,2/19/2024
page_view,32,6/7/2024
application,22,7/30/2024
event,187,5/26/2024
application,4,11/3/2024
message_open,89,10/9/2024
event,48,1/12/2024
apply_start_start,148,5/5/2024
message_open,38,8/31/2024
message_open,157,10/10/2024
message_open,36,12/25/2024
message_open,179,11/9/2024
career_fair,171,4/18/2024
career_fair,52,1/18/2025
job_view,146,10/20/2024
page_view,145,9/21/2024
event,13,12/7/2024
apply_start_start,17,8/11/2024
event,32,6/27/2024
application,34,9/13/2024
message_open,159,10/12/2024
event,94,3/10/2024
event,9,1/29/2025
application,145,10/11/2024
page_view,162,1/25/2024
application,29,10/24/2024
job_view,132,9/29/2024
application,87,3/29/2024
apply_start_start,56,11/16/2024
event,78,4/4/2024
job_view,159,7/27/2024
job_view,144,11/12/2024
job_view,107,5/22/2024
event,26,6/21/2024
career_fair,51,8/1/2024
career_fair,141,12/4/2024
application,67,11/7/2024
application,76,5/25/2024
application,61,9/16/2024
job_view,58,12/27/2024
application,156,1/6/2024
apply_start_start,136,5/25/2024
job_view,162,8/21/2024
apply_start_start,158,4/15/2024
application,14,6/11/2024
application,77,8/28/2024
apply_start_start,182,3/24/2024
career_fair,177,12/4/2024
event,1,5/18/2024
application,122,6/22/2024
event,106,3/15/2024
message_open,199,6/18/2024
event,62,1/26/2024
message_open,74,7/23/2024
application,59,1/23/2025
message_open,115,8/1/2024
career_fair,137,6/13/2024
job_view,18,10/8/2024
event,178,2/27/2025
apply_start_start,132,3/20/2024
job_view,138,7/5/2024
job_view,161,2/17/2024
job_view,37,2/2/2024
application,32,12/31/2024
message_open,69,10/16/2024
event,124,6/26/2024
event,8,4/22/2024
career_fair,112,1/27/2024
apply_start_start,164,2/2/2024
page_view,154,2/17/2025
page_view,21,7/5/2024
page_view,121,9/9/2024
page_view,51,4/17/2024
apply_start_start,76,8/20/2024
message_open,79,9/28/2024
event,40,4/29/2024
application,58,1/29/2024
page_view,60,7/21/2024
job_view,14,5/4/2024
application,23,2/17/2025
page_view,155,2/26/2025
application,168,5/31/2024
career_fair,77,11/22/2024
job_view,111,1/12/2024
career_fair,116,6/14/2024
apply_start_start,1,3/7/2024
message_open,50,7/20/2024
page_view,72,6/9/2024
message_open,89,11/11/2024
application,146,9/16/2024
career_fair,143,7/8/2024
message_open,150,8/1/2024
job_view,51,11/13/2024
career_fair,42,7/17/2024
message_open,25,3/22/2024
message_open,137,1/9/2024
job_view,71,2/26/2024
message_open,129,9/1/2024
career_fair,106,6/7/2024
job_view,153,6/21/2024
event,179,2/17/2025
event,197,2/11/2024
page_view,129,11/18/2024
application,54,5/25/2024
application,88,6/11/2024
apply_start_start,200,3/8/2024
apply_start_start,60,11/10/2024
job_view,37,7/12/2024
job_view,147,5/13/2024
job_view,182,1/12/2024
event,67,10/11/2024
application,120,1/13/2025
apply_start_start,125,7/17/2024
message_open,11,8/11/2024
apply_start_start,84,3/12/2024
message_open,93,1/2/2025
event,180,3/7/2024
page_view,94,12/14/2024
apply_start_start,89,9/4/2024
career_fair,147,10/18/2024
page_view,12,5/31/2024
application,47,11/7/2024
job_view,151,11/7/2024
apply_start_start,79,2/1/2025
event,146,1/10/2024
apply_start_start,60,12/28/2024
page_view,111,3/4/2024
page_view,28,6/15/2024
event,173,4/24/2024
page_view,195,5/1/2024
application,142,2/13/2024
career_fair,125,3/13/2024
application,121,1/9/2025
apply_start_start,168,7/15/2024
job_view,42,11/19/2024
application,38,12/4/2024
apply_start_start,12,3/5/2024
career_fair,156,10/22/2024
event,87,1/9/2024
page_view,83,9/7/2024
application,43,2/23/2024
page_view,197,4/8/2024
career_fair,109,10/3/2024
message_open,114,6/25/2024
career_fair,122,11/21/2024
event,56,6/4/2024
page_view,66,10/5/2024
job_view,13,2/19/2024
apply_start_start,47,11/13/2024
job_view,166,1/12/2025
job_view,186,1/28/2025
page_view,23,4/4/2024
message_open,173,3/5/2024
career_fair,86,6/29/2024
job_view,1,8/24/2024
page_view,127,4/12/2024
apply_start_start,160,8/10/2024
event,133,8/18/2024
page_view,22,7/11/2024
application,179,12/21/2024
message_open,143,5/28/2024
job_view,35,6/2/2024
message_open,39,4/8/2024
application,181,5/24/2024
message_open,64,5/27/2024
job_view,139,4/7/2024
page_view,78,10/20/2024
event,115,10/2/2024
page_view,43,9/12/2024
page_view,35,8/12/2024
job_view,95,9/9/2024
message_open,137,5/14/2024
job_view,82,1/20/2025
event,47,2/17/2025
event,162,1/4/2025
application,64,10/27/2024
event,132,7/14/2024
job_view,87,1/18/2025
application,131,11/27/2024
career_fair,193,7/30/2024
career_fair,19,6/15/2024
event,65,1/7/2025
page_view,76,3/2/2024
page_view,156,6/16/2024
event,38,8/3/2024
message_open,198,10/5/2024
page_view,43,2/14/2024
application,89,1/19/2025
event,102,2/14/2025
event,3,1/21/2025
career_fair,161,9/10/2024
application,198,3/11/2024
message_open,97,9/18/2024
career_fair,179,7/1/2024
page_view,40,2/26/2024
career_fair,101,5/26/2024
message_open,140,2/14/2024
page_view,156,6/25/2024
job_view,56,3/27/2024
apply_start_start,24,1/15/2025
apply_start_start,34,2/3/2025
job_view,42,6/3/2024
event,82,3/9/2024
career_fair,129,2/12/2025
event,75,2/20/2024
message_open,149,8/10/2024
apply_start_start,56,3/19/2024
application,96,9/19/2024
career_fair,176,2/14/2024
apply_start_start,158,4/29/2024
job_view,166,8/28/2024
career_fair,172,3/13/2024
message_open,124,6/23/2024
apply_start_start,160,2/20/2025
apply_start_start,90,5/12/2024
message_open,43,10/21/2024
message_open,42,4/13/2024
application,190,8/24/2024
job_view,109,12/10/2024
application,127,2/21/2024
page_view,178,5/1/2024
page_view,141,1/25/2024
application,192,2/12/2024
apply_start_start,107,10/13/2024
event,189,12/29/2024
page_view,83,9/12/2024
application,143,2/9/2024
event,85,2/22/2024
page_view,189,6/24/2024
page_view,148,9/6/2024
event,200,2/20/2025
career_fair,96,7/5/2024
job_view,62,10/9/2024
apply_start_start,20,2/19/2025
page_view,59,1/16/2025
job_view,155,10/5/2024
job_view,73,3/21/2024
event,117,5/3/2024
application,46,1/1/2025
application,111,5/21/2024
application,24,1/30/2025
message_open,117,8/25/2024
application,105,2/12/2025
job_view,114,1/25/2025
job_view,182,10/5/2024
career_fair,85,1/9/2025
page_view,78,10/16/2024
page_view,136,6/15/2024
career_fair,20,1/9/2025
event,81,5/1/2024
event,91,6/9/2024
job_view,189,1/20/2024
career_fair,181,10/21/2024
job_view,98,10/25/2024
page_view,72,12/15/2024
page_view,71,1/24/2025
page_view,148,4/5/2024
apply_start_start,87,6/14/2024
event,200,1/14/2025
application,179,6/25/2024
page_view,45,10/5/2024
apply_start_start,97,12/14/2024
job_view,79,9/5/2024
page_view,197,1/26/2025
application,86,2/6/2025
event,15,3/19/2024
event,55,9/10/2024
career_fair,134,10/23/2024
message_open,164,10/13/2024
message_open,138,12/18/2024
event,64,2/25/2025
message_open,135,4/25/2024
apply_start_start,159,11/29/2024
application,197,11/13/2024
application,48,8/17/2024
career_fair,74,9/3/2024
career_fair,132,4/15/2024
message_open,123,12/19/2024
page_view,180,10/4/2024
job_view,11,8/8/2024
event,79,3/1/2024
page_view,101,2/21/2024
career_fair,168,1/17/2024
event,84,4/29/2024
page_view,113,2/1/2025
career_fair,105,5/11/2024
career_fair,138,8/1/2024
career_fair,182,11/2/2024
page_view,62,5/12/2024
apply_start_start,22,1/5/2025
job_view,48,10/2/2024
message_open,171,5/17/2024
event,88,3/19/2024
apply_start_start,50,1/7/2025
page_view,10,8/30/2024
page_view,119,12/9/2024
job_view,44,4/14/2024
event,102,1/28/2024
page_view,169,1/26/2024
apply_start_start,98,3/19/2024
page_view,138,10/3/2024
message_open,1,2/17/2024
job_view,34,3/7/2024
apply_start_start,129,4/15/2024
application,186,5/13/2024
page_view,43,2/6/2024
application,22,7/17/2024
career_fair,103,11/5/2024
application,190,8/19/2024
apply_start_start,47,2/17/2025
event,50,1/13/2024
page_view,188,1/27/2024
event,124,10/24/2024
application,136,12/15/2024
career_fair,84,2/3/2024
apply_start_start,7,9/23/2024
event,75,12/24/2024
event,127,7/21/2024
apply_start_start,39,8/25/2024
message_open,82,7/20/2024
application,22,7/2/2024
career_fair,69,2/10/2024
application,108,1/4/2025
career_fair,119,2/24/2024
event,31,6/25/2024
application,180,10/8/2024
message_open,101,12/29/2024
application,25,11/4/2024
job_view,1,3/24/2024
application,51,7/10/2024
event,74,11/12/2024
page_view,146,1/3/2025
apply_start_start,189,6/17/2024
page_view,175,1/10/2024
event,29,6/4/2024
message_open,41,12/28/2024
application,101,6/21/2024
event,198,9/15/2024
job_view,200,10/20/2024
apply_start_start,15,9/13/2024
application,76,5/31/2024
page_view,14,1/18/2025
job_view,126,7/26/2024
job_view,195,7/5/2024
message_open,32,3/16/2024
event,21,4/3/2024
application,80,9/9/2024
message_open,111,1/31/2024
message_open,193,2/15/2024
message_open,166,8/29/2024
page_view,126,2/24/2024
page_view,50,9/30/2024
page_view,3,4/1/2024
message_open,66,11/20/2024
job_view,23,12/8/2024
message_open,143,5/18/2024
career_fair,167,3/12/2024
event,108,1/27/2025
apply_start_start,152,5/12/2024
message_open,137,1/25/2024
event,154,11/5/2024
apply_start_start,49,10/1/2024
message_open,169,10/2/2024
event,42,4/29/2024
apply_start_start,69,4/25/2024
application,129,2/22/2024
page_view,82,4/4/2024
job_view,110,2/21/2024
apply_start_start,196,1/8/2025
job_view,36,1/20/2025
message_open,166,6/21/2024
apply_start_start,194,5/5/2024
apply_start_start,83,6/25/2024
job_view,96,8/1/2024
job_view,153,5/15/2024
application,85,3/24/2024
job_view,81,6/20/2024
career_fair,89,2/6/2024
apply_start_start,67,8/8/2024
page_view,131,1/14/2024
job_view,200,5/10/2024
message_open,9,9/9/2024
job_view,78,6/11/2024
apply_start_start,127,8/21/2024
apply_start_start,7,6/21/2024
apply_start_start,67,2/26/2024
message_open,147,1/9/2024
apply_start_start,58,2/7/2025
page_view,64,4/23/2024
message_open,58,3/22/2024
job_view,197,9/29/2024
career_fair,83,11/20/2024
event,78,7/7/2024
message_open,74,6/22/2024
apply_start_start,187,7/11/2024
message_open,60,2/11/2024
career_fair,102,1/17/2025
apply_start_start,119,10/7/2024
career_fair,44,5/25/2024
page_view,25,6/24/2024
page_view,27,6/26/2024
job_view,141,3/21/2024
apply_start_start,31,11/14/2024
event,58,3/9/2024
career_fair,188,2/11/2024
message_open,76,2/27/2025
apply_start_start,157,6/23/2024
event,7,2/24/2025
career_fair,20,1/21/2025
application,165,4/3/2024
apply_start_start,58,1/8/2025
career_fair,57,12/28/2024
apply_start_start,72,3/27/2024
apply_start_start,31,5/30/2024
apply_start_start,196,1/24/2024
application,98,6/14/2024
career_fair,47,1/27/2025
page_view,150,3/16/2024
apply_start_start,87,4/2/2024
event,61,2/17/2024
job_view,107,6/12/2024
message_open,80,2/19/2025
event,105,7/22/2024
page_view,86,7/24/2024
apply_start_start,29,4/10/2024
event,108,3/13/2024
career_fair,42,1/23/2025
application,87,11/21/2024
page_view,34,8/24/2024
job_view,4,12/16/2024
message_open,95,1/15/2024
apply_start_start,124,9/3/2024
job_view,26,11/20/2024
apply_start_start,149,8/28/2024
page_view,197,11/19/2024
message_open,167,8/12/2024
message_open,33,6/15/2024
event,83,5/5/2024
event,63,7/25/2024
job_view,20,11/25/2024
career_fair,197,10/15/2024
job_view,9,12/9/2024
event,46,5/18/2024
page_view,61,8/16/2024
event,102,4/18/2024
apply_start_start,49,12/8/2024
apply_start_start,129,4/19/2024
job_view,120,8/5/2024
page_view,189,3/23/2024
page_view,74,1/10/2024
message_open,96,5/17/2024
career_fair,68,12/16/2024
page_view,92,2/26/2024
career_fair,106,4/1/2024
message_open,27,11/19/2024
page_view,7,1/3/2025
page_view,91,3/19/2024
apply_start_start,16,8/10/2024
event,135,8/4/2024
apply_start_start,172,5/30/2024
career_fair,141,12/22/2024
job_view,133,4/20/2024
event,104,4/2/2024
career_fair,55,5/31/2024
event,161,3/6/2024
page_view,21,9/3/2024
message_open,175,9/6/2024
page_view,188,9/12/2024
application,131,2/21/2024
apply_start_start,84,8/17/2024
event,168,9/8/2024
message_open,162,5/1/2024
job_view,136,3/8/2024
message_open,18,1/14/2024
event,130,1/11/2025
message_open,64,11/19/2024
application,38,6/27/2024
message_open,21,11/2/2024
page_view,65,8/6/2024
career_fair,6,2/5/2025
career_fair,33,10/18/2024
apply_start_start,187,9/7/2024
apply_start_start,111,12/12/2024
career_fair,98,1/18/2024
application,73,6/22/2024
event,71,2/16/2025
page_view,91,5/17/2024
job_view,40,3/7/2024
application,181,10/7/2024
page_view,59,2/5/2025
page_view,109,5/17/2024
apply_start_start,118,10/20/2024
application,186,8/27/2024
job_view,62,12/16/2024
application,34,9/10/2024
message_open,76,1/2/2024
career_fair,53,1/4/2024
job_view,181,1/6/2024
event,52,1/29/2025
application,103,10/8/2024
career_fair,146,6/22/2024
application,23,2/5/2025
job_view,68,12/15/2024
career_fair,166,11/11/2024
career_fair,156,7/29/2024
job_view,163,1/20/2025
application,96,2/23/2025
page_view,168,2/9/2024
event,62,3/13/2024
message_open,200,8/17/2024
application,163,1/28/2024
job_view,150,3/12/2024
page_view,59,11/16/2024
event,186,8/8/2024
application,44,5/5/2024
message_open,111,2/17/2025
event,51,2/26/2025
page_view,75,6/7/2024
job_view,149,11/23/2024
application,52,1/14/2024
apply_start_start,95,10/31/2024
page_view,71,11/25/2024
page_view,50,3/23/2024
apply_start_start,140,10/31/2024
page_view,26,1/31/2025
message_open,139,9/7/2024
event,10,2/7/2024
event,12,4/5/2024
apply_start_start,135,1/4/2025
application,99,1/21/2025
job_view,3,11/14/2024
event,71,7/27/2024
apply_start_start,4,6/18/2024
career_fair,8,12/30/2024
apply_start_start,24,5/15/2024
page_view,31,12/7/2024
event,55,1/20/2024
job_view,193,6/17/2024
application,45,11/1/2024
career_fair,122,8/1/2024
message_open,18,11/30/2024
page_view,133,8/16/2024
career_fair,36,6/24/2024
apply_start_start,109,2/27/2024
apply_start_start,7,10/13/2024
apply_start_start,123,5/24/2024
career_fair,126,5/19/2024
page_view,93,9/28/2024
career_fair,122,6/15/2024
event,196,12/14/2024
application,176,9/5/2024
job_view,175,10/22/2024
application,10,10/24/2024
message_open,74,7/4/2024
event,142,2/10/2024
career_fair,155,2/18/2024
page_view,67,2/1/2025
career_fair,125,2/17/2024
apply_start_start,19,7/23/2024
event,61,5/4/2024
career_fair,66,9/5/2024
message_open,125,1/8/2025
job_view,58,4/9/2024
message_open,140,1/18/2024
application,69,4/10/2024
event,152,2/7/2024
page_view,187,7/30/2024
application,33,12/2/2024
application,28,2/23/2024
message_open,73,11/20/2024
job_view,67,6/2/2024
apply_start_start,51,2/11/2024
career_fair,102,1/9/2025
job_view,116,3/16/2024
event,89,2/23/2024
application,34,8/21/2024
page_view,121,2/20/2025
apply_start_start,63,1/6/2025
career_fair,92,8/8/2024
message_open,194,10/12/2024
page_view,67,1/31/2025
apply_start_start,153,6/27/2024
message_open,119,7/25/2024
job_view,49,3/26/2024
event,33,3/1/2024
application,152,1/28/2025
application,169,12/3/2024
page_view,137,3/12/2024
event,174,1/3/2024
page_view,76,1/31/2025
career_fair,79,6/9/2024
event,47,7/20/2024
job_view,192,11/17/2024
career_fair,167,9/24/2024
job_view,121,2/24/2025
career_fair,6,6/14/2024
event,154,4/22/2024
career_fair,62,7/18/2024
page_view,68,8/12/2024
career_fair,199,3/4/2024
job_view,44,1/5/2024
career_fair,84,3/12/2024
apply_start_start,179,2/26/2024
application,27,2/21/2024
job_view,184,3/19/2024
event,93,11/22/2024
event,101,1/6/2025
job_view,148,6/16/2024
application,30,1/7/2024
event,193,1/23/2025
message_open,29,12/21/2024
job_view,111,6/6/2024
career_fair,3,2/14/2024
application,27,10/20/2024
career_fair,186,1/16/2024
apply_start_start,116,1/24/2024
page_view,3,1/9/2025
page_view,170,8/13/2024
job_view,67,11/5/2024
career_fair,112,1/11/2025
job_view,20,1/31/2025
application,63,5/26/2024
page_view,39,5/29/2024
apply_start_start,125,10/6/2024
career_fair,65,6/28/2024
apply_start_start,30,11/20/2024
job_view,32,7/26/2024
event,28,1/14/2025
job_view,198,8/9/2024
career_fair,180,10/19/2024
event,64,2/7/2024
application,22,3/3/2024
job_view,74,3/20/2024
page_view,170,8/8/2024
job_view,90,4/4/2024
application,91,3/22/2024
career_fair,195,9/4/2024
job_view,9,5/22/2024
page_view,61,11/11/2024
application,77,10/21/2024
application,94,11/11/2024
career_fair,180,2/23/2024
job_view,60,3/22/2024
apply_start_start,128,1/9/2024
application,68,3/9/2024
application,17,8/3/2024
message_open,1,8/6/2024
page_view,159,1/19/2024
page_view,139,6/30/2024
apply_start_start,146,12/12/2024
job_view,132,3/5/2024
message_open,9,6/6/2024
job_view,100,1/6/2024
job_view,154,6/14/2024
message_open,48,6/8/2024
job_view,136,4/23/2024
application,196,2/27/2025
application,195,12/7/2024
job_view,85,12/3/2024
application,85,9/29/2024
apply_start_start,177,7/3/2024
application,168,5/31/2024
event,26,5/19/2024
event,24,12/30/2024
career_fair,162,12/29/2024
career_fair,126,9/5/2024
job_view,43,1/23/2024
apply_start_start,134,12/3/2024
apply_start_start,158,6/14/2024
application,13,11/17/2024
career_fair,50,11/19/2024
apply_start_start,30,8/21/2024
career_fair,183,12/14/2024
page_view,179,4/4/2024
career_fair,90,4/28/2024
message_open,198,6/29/2024
event,171,2/11/2025
application,59,5/3/2024
career_fair,200,1/4/2024
page_view,98,5/13/2024
page_view,143,9/11/2024
job_view,70,12/20/2024
message_open,70,8/13/2024
apply_start_start,155,6/30/2024
apply_start_start,186,7/15/2024
message_open,41,2/24/2024
apply_start_start,56,7/28/2024
career_fair,13,6/17/2024
application,77,7/11/2024
message_open,55,8/3/2024
application,191,7/29/2024
job_view,90,2/20/2024
career_fair,81,12/10/2024
job_view,152,5/15/2024
message_open,84,2/20/2024
message_open,181,5/28/2024
apply_start_start,153,10/13/2024
page_view,54,5/23/2024
message_open,83,12/2/2024
application,9,1/12/2024
apply_start_start,67,1/11/2025
message_open,107,3/4/2024
event,181,11/2/2024
job_view,28,6/23/2024
apply_start_start,122,1/18/2025
apply_start_start,90,6/9/2024
message_open,194,9/28/2024
page_view,82,11/9/2024
apply_start_start,184,1/22/2024
event,89,7/15/2024
job_view,75,12/1/2024
event,29,11/6/2024
event,149,6/20/2024
application,173,9/23/2024
career_fair,98,3/15/2024
career_fair,28,7/9/2024
message_open,28,2/1/2024
event,113,3/1/2024
page_view,180,11/14/2024
job_view,35,4/8/2024
application,35,11/23/2024
apply_start_start,194,6/9/2024
apply_start_start,100,1/27/2025
apply_start_start,148,3/3/2024
apply_start_start,125,1/18/2024
apply_start_start,7,4/14/2024
page_view,116,8/14/2024
job_view,186,3/11/2024
job_view,69,11/22/2024
apply_start_start,49,8/25/2024
application,190,2/22/2024
career_fair,117,9/10/2024
application,21,2/11/2024
page_view,49,8/1/2024
apply_start_start,176,3/30/2024
event,183,9/13/2024
job_view,175,4/2/2024
apply_start_start,67,1/12/2025
apply_start_start,58,1/1/2024
event,135,7/30/2024
message_open,187,1/17/2024
career_fair,158,2/29/2024
job_view,71,1/24/2025
page_view,121,7/6/2024
career_fair,119,3/3/2024
page_view,53,2/1/2025
application,103,3/4/2024
event,54,8/5/2024
page_view,118,2/19/2024
application,186,5/5/2024
career_fair,110,5/30/2024
page_view,133,10/15/2024
job_view,154,9/21/2024
page_view,124,7/23/2024
page_view,58,9/10/2024
event,171,1/27/2024
event,27,9/4/2024
message_open,101,7/5/2024
event,72,9/4/2024
apply_start_start,166,1/12/2024
event,130,2/19/2025
career_fair,149,10/23/2024
apply_start_start,57,4/22/2024
career_fair,21,1/25/2024
message_open,5,12/19/2024
event,106,8/23/2024
job_view,9,1/24/2025
message_open,32,2/9/2024
job_view,180,6/4/2024
event,74,2/6/2024
message_open,70,12/29/2024
page_view,141,2/4/2025
message_open,161,3/9/2024
page_view,195,2/2/2024
page_view,136,2/12/2024
application,153,11/4/2024
job_view,102,12/16/2024
career_fair,39,3/19/2024
event,42,6/14/2024
message_open,54,11/22/2024
application,91,8/1/2024
page_view,77,11/12/2024
career_fair,172,2/14/2024
application,42,4/25/2024
event,29,5/9/2024
job_view,66,7/16/2024
application,130,1/30/2025
event,138,3/4/2024
apply_start_start,116,10/11/2024
apply_start_start,77,1/18/2025
page_view,148,3/25/2024
event,51,12/3/2024
page_view,33,5/31/2024
application,132,2/12/2025
application,117,4/6/2024
event,124,5/8/2024
event,119,2/11/2025
application,55,2/3/2025
message_open,182,3/12/2024
apply_start_start,112,8/8/2024
page_view,145,6/14/2024
event,98,8/6/2024
page_view,64,4/29/2024
event,198,8/29/2024
apply_start_start,129,2/29/2024
application,23,1/2/2025
application,118,12/9/2024
message_open,109,2/5/2024
application,126,11/10/2024
event,17,10/27/2024
career_fair,194,2/17/2024
career_fair,144,1/20/2024
job_view,185,3/21/2024
message_open,34,3/22/2024
page_view,31,1/29/2024
apply_start_start,109,5/18/2024
application,185,2/3/2025
career_fair,185,1/2/2025
career_fair,165,3/23/2024
career_fair,3,5/11/2024
event,111,4/30/2024
message_open,103,10/13/2024
apply_start_start,4,7/21/2024
application,191,10/16/2024
application,77,1/29/2025
apply_start_start,157,10/14/2024
apply_start_start,23,5/23/2024
event,194,5/13/2024
event,63,2/1/2025
event,32,8/27/2024
apply_start_start,67,11/12/2024
career_fair,193,7/16/2024
event,78,2/9/2024
application,200,5/19/2024
message_open,106,1/14/2024
apply_start_start,59,1/28/2025
page_view,158,4/27/2024
career_fair,21,6/9/2024
page_view,9,9/23/2024
career_fair,21,8/26/2024
career_fair,152,6/11/2024
event,95,4/4/2024
job_view,66,7/10/2024
page_view,84,11/3/2024
message_open,143,12/21/2024
application,10,6/18/2024
message_open,59,7/27/2024
job_view,147,5/17/2024
event,135,1/17/2025
application,68,9/25/2024
message_open,6,10/26/2024
job_view,59,1/5/2024
apply_start_start,134,6/9/2024
career_fair,149,6/15/2024
event,40,3/5/2024
event,22,11/2/2024
message_open,137,10/15/2024
event,65,1/13/2025
career_fair,174,1/6/2024
career_fair,132,3/4/2024
application,66,9/13/2024
event,39,4/10/2024
application,85,1/22/2025
job_view,155,2/24/2025
page_view,76,9/8/2024
job_view,30,2/19/2025
career_fair,135,12/30/2024
page_view,112,10/17/2024
page_view,194,12/3/2024
application,40,7/18/2024
page_view,44,1/7/2025
apply_start_start,61,5/28/2024
event,75,8/23/2024
career_fair,129,8/29/2024
apply_start_start,147,5/27/2024
career_fair,76,12/27/2024
page_view,176,11/2/2024
job_view,193,2/6/2025
apply_start_start,138,2/22/2025
event,137,9/6/2024
page_view,98,8/1/2024
job_view,65,1/29/2025
page_view,164,5/3/2024
page_view,151,7/10/2024
event,181,5/28/2024
apply_start_start,137,2/16/2024
message_open,112,5/24/2024
apply_start_start,187,7/20/2024
event,87,12/14/2024
career_fair,118,4/3/2024
message_open,98,11/16/2024
event,4,3/21/2024
job_view,69,3/28/2024
page_view,92,8/24/2024
apply_start_start,146,11/4/2024
message_open,123,6/13/2024
page_view,68,3/1/2024
apply_start_start,180,2/12/2024
page_view,59,2/8/2024
message_open,21,1/31/2025
message_open,162,7/3/2024
job_view,167,1/24/2025
apply_start_start,49,7/15/2024
application,81,9/19/2024
job_view,170,11/11/2024
message_open,90,10/12/2024
application,107,10/21/2024
apply_start_start,15,8/5/2024
event,162,1/8/2025
application,176,4/12/2024
application,122,2/4/2025
message_open,189,3/5/2024
job_view,156,2/8/2025
page_view,62,3/13/2024
application,127,2/25/2025
job_view,133,2/28/2025
application,40,11/12/2024
career_fair,123,6/9/2024
message_open,113,8/9/2024
job_view,98,2/21/2025
career_fair,81,4/28/2024
apply_start_start,1,2/12/2025
message_open,73,7/5/2024
application,105,9/23/2024
apply_start_start,155,10/16/2024
message_open,22,1/21/2024
application,127,9/6/2024
event,40,4/7/2024
career_fair,194,3/23/2024
apply_start_start,193,10/26/2024
apply_start_start,91,7/17/2024
event,8,11/11/2024
career_fair,107,5/7/2024
page_view,138,9/19/2024
message_open,35,2/28/2025
event,11,9/9/2024
apply_start_start,198,11/16/2024
job_view,86,11/26/2024
apply_start_start,55,11/1/2024
application,181,7/8/2024
message_open,109,8/11/2024
